,ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,begin_month,dep_value,target,ChldNo_0,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_low,gp_inc_medium,Age,gp_Age_high,gp_Age_highest,gp_Age_low,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_lowest,gp_worktm_medium,famsizegp_1,famsizegp_2,famsizegp_3more,inctp_Commercial associate,inctp_State servant,inctp_Working,occyp_Laborwk,occyp_Other,occyp_hightecwk,occyp_officewk,houtp_Co-op apartment,houtp_House / apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,edutp_Secondary / secondary special,famtp_Civil marriage,famtp_Married,famtp_Separated,famtp_Single / not married,famtp_Widow
3236,5023736.0,0.0,0.0,1.0,9.0,-18975.0,-751.0,1.0,1,1,0,2,-54.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3237,5023737.0,0.0,0.0,1.0,9.0,-18975.0,-751.0,1.0,1,1,0,2,-27.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3238,5023739.0,0.0,0.0,1.0,9.0,-18975.0,-751.0,1.0,1,1,0,2,-37.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3239,5023743.0,0.0,0.0,1.0,9.0,-18975.0,-751.0,1.0,1,1,0,2,-54.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3240,5023745.0,0.0,0.0,1.0,9.0,-18975.0,-751.0,1.0,1,1,0,2,-55.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3263,5023830.0,0.0,0.0,1.0,13.5,-11480.0,-1687.0,1.0,0,0,0,2,-12.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3267,5023836.0,0.0,0.0,1.0,13.5,-19659.0,-2233.0,1.0,0,0,0,1,-6.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3268,5023837.0,0.0,0.0,1.0,11.25,-20009.0,-6524.0,1.0,0,0,0,2,-15.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3284,5023862.0,0.0,0.0,1.0,11.25,-18179.0,-2773.0,1.0,0,1,0,2,-46.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3285,5023863.0,0.0,0.0,1.0,11.25,-18179.0,-2773.0,1.0,0,1,0,2,-39.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3286,5023864.0,0.0,0.0,1.0,11.25,-18179.0,-2773.0,1.0,0,1,0,2,-46.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3287,5023865.0,0.0,0.0,1.0,11.25,-18179.0,-2773.0,1.0,0,1,0,2,-51.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3288,5023866.0,0.0,0.0,1.0,11.25,-18179.0,-2773.0,1.0,0,1,0,2,-35.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3289,5023867.0,0.0,0.0,1.0,11.25,-18179.0,-2773.0,1.0,0,1,0,2,-10.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3296,5023891.0,0.0,0.0,1.0,8.55,-12160.0,-458.0,1.0,0,0,0,4,-48.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3297,5023892.0,0.0,0.0,1.0,8.55,-12160.0,-458.0,1.0,0,0,0,4,-5.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3298,5023895.0,0.0,0.0,1.0,8.55,-12160.0,-458.0,1.0,0,0,0,4,-30.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3332,5023943.0,0.0,0.0,1.0,9.0,-14579.0,-185.0,1.0,0,1,0,2,-52.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3394,5024050.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-25.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3395,5024051.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-8.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3396,5024052.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-30.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3397,5024053.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-4.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3398,5024054.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-1.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3399,5024055.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-25.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3400,5024056.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-25.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3401,5024057.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-18.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3402,5024058.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-2.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3403,5024059.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-1.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3404,5024060.0,0.0,0.0,1.0,10.8,-13012.0,-1342.0,1.0,0,1,0,3,-1.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3413,5024080.0,0.0,0.0,1.0,11.25,-14351.0,-3592.0,1.0,0,0,0,3,-19.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3414,5024081.0,0.0,0.0,1.0,11.25,-14351.0,-3592.0,1.0,0,0,0,3,-48.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3415,5024082.0,0.0,0.0,1.0,11.25,-14351.0,-3592.0,1.0,0,0,0,3,-41.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3425,5024099.0,0.0,0.0,1.0,9.0,-9990.0,-915.0,1.0,1,1,0,1,-3.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3426,5024100.0,0.0,0.0,1.0,9.0,-9990.0,-915.0,1.0,1,1,0,1,-3.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3475,5024166.0,0.0,0.0,1.0,9.0,-19962.0,-1189.0,1.0,0,0,0,1,-30.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3476,5024167.0,0.0,0.0,1.0,9.0,-19962.0,-1189.0,1.0,0,0,0,1,-43.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3477,5024168.0,0.0,0.0,1.0,9.0,-19962.0,-1189.0,1.0,0,0,0,1,-12.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3483,5024189.0,0.0,0.0,1.0,11.25,-12566.0,-1493.0,1.0,0,0,0,4,-15.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3515,5024249.0,0.0,0.0,1.0,13.5,-14099.0,-550.0,1.0,0,1,0,3,-21.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3518,5024252.0,0.0,0.0,1.0,13.5,-12908.0,-3592.0,1.0,0,1,0,4,-17.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3519,5024253.0,0.0,0.0,1.0,13.5,-12908.0,-3592.0,1.0,0,1,0,4,-10.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3556,5024307.0,0.0,0.0,1.0,9.0,-12890.0,-5359.0,1.0,0,0,0,3,-43.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3557,5024308.0,0.0,0.0,1.0,9.0,-12890.0,-5359.0,1.0,0,0,0,3,-3.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3558,5024309.0,0.0,0.0,1.0,9.0,-12890.0,-5359.0,1.0,0,0,0,3,-8.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3593,5024374.0,0.0,0.0,1.0,11.25,-9985.0,-1738.0,1.0,0,0,0,4,-25.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3624,5024414.0,0.0,0.0,1.0,9.0,-12166.0,-1373.0,1.0,0,0,0,3,-38.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3646,5024466.0,0.0,0.0,1.0,13.5,-10186.0,-2315.0,1.0,0,0,0,4,-42.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3647,5024467.0,0.0,0.0,1.0,13.5,-10186.0,-2315.0,1.0,0,0,0,4,-14.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3648,5024469.0,0.0,0.0,1.0,13.5,-10186.0,-2315.0,1.0,0,0,0,4,-60.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3649,5024470.0,0.0,0.0,1.0,13.5,-10186.0,-2315.0,1.0,0,0,0,4,-52.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3650,5024471.0,0.0,0.0,1.0,13.5,-10186.0,-2315.0,1.0,0,0,0,4,-30.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3651,5024472.0,0.0,0.0,1.0,13.5,-10186.0,-2315.0,1.0,0,0,0,4,-21.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3675,5024501.0,0.0,1.0,1.0,13.5,-14210.0,-1128.0,1.0,0,0,0,2,-23.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3676,5024502.0,0.0,1.0,1.0,13.5,-14210.0,-1128.0,1.0,0,0,0,2,-39.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3677,5024503.0,0.0,1.0,1.0,13.5,-14210.0,-1128.0,1.0,0,0,0,2,-41.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3678,5024504.0,0.0,1.0,1.0,13.5,-14210.0,-1128.0,1.0,0,0,0,2,-43.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3679,5024505.0,0.0,1.0,1.0,13.5,-14210.0,-1128.0,1.0,0,0,0,2,-18.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3680,5024506.0,0.0,1.0,1.0,13.5,-14210.0,-1128.0,1.0,0,0,0,2,-2.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3739,5024596.0,0.0,0.0,1.0,13.5,-8562.0,-246.0,1.0,1,1,0,1,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3778,5024659.0,0.0,1.0,1.0,11.25,-12630.0,-5145.0,1.0,0,0,0,2,-54.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3779,5024660.0,0.0,1.0,1.0,11.25,-12630.0,-5145.0,1.0,0,0,0,2,-12.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3780,5024661.0,0.0,1.0,1.0,11.25,-12630.0,-5145.0,1.0,0,0,0,2,-14.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3781,5024662.0,0.0,1.0,1.0,11.25,-12630.0,-5145.0,1.0,0,0,0,2,-2.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3782,5025260.0,0.0,1.0,1.0,11.25,-12630.0,-5145.0,1.0,0,0,0,2,-48.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3799,5024679.0,0.0,0.0,1.0,13.5,-14347.0,-1738.0,1.0,0,0,0,4,-34.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3800,5024680.0,0.0,0.0,1.0,13.5,-14347.0,-1738.0,1.0,0,0,0,4,-30.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3801,5024681.0,0.0,0.0,1.0,13.5,-14347.0,-1738.0,1.0,0,0,0,4,-9.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3831,5024719.0,0.0,0.0,1.0,11.25,-13099.0,-185.0,1.0,1,0,0,2,-26.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3832,5024720.0,0.0,0.0,1.0,11.25,-13099.0,-185.0,1.0,1,0,0,2,-1.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3843,5024739.0,0.0,0.0,1.0,8.1,-18130.0,-154.0,1.0,0,0,0,2,-51.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3844,5024740.0,0.0,0.0,1.0,8.1,-18130.0,-154.0,1.0,0,0,0,2,-20.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3845,5024741.0,0.0,0.0,1.0,8.1,-18130.0,-154.0,1.0,0,0,0,2,0.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3846,5025237.0,0.0,0.0,1.0,8.1,-18130.0,-154.0,1.0,0,0,0,2,-27.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3874,5024775.0,0.0,0.0,1.0,13.5,-11659.0,-397.0,1.0,0,0,0,3,-7.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3875,5024777.0,0.0,0.0,1.0,13.5,-11659.0,-397.0,1.0,0,0,0,3,-43.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3876,5024778.0,0.0,0.0,1.0,13.5,-11659.0,-397.0,1.0,0,0,0,3,-39.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3877,5024781.0,0.0,0.0,1.0,13.5,-11659.0,-397.0,1.0,0,0,0,3,-55.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3878,5024782.0,0.0,0.0,1.0,13.5,-11659.0,-397.0,1.0,0,0,0,3,-7.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3892,5024818.0,0.0,0.0,1.0,7.2,-19728.0,-277.0,1.0,0,0,0,2,-19.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
