user,activity,x_mean,y_mean,z_mean
10.0,4,-1.9795000000000003,9.474250000000001,1.6755000000000002
10.0,4,-2.3884999999999996,10.719,-0.39999999999999997
10.0,4,-1.8535,9.34375,1.2245000000000001
10.0,4,-1.5490243902439025,9.390731707317075,1.2736585365853659
10.0,4,-1.6451282051282055,9.438205128205126,1.3628205128205129
10.0,4,-1.1627500000000002,10.386750000000001,0.196
10.0,4,-1.8045000000000002,9.82,1.2715
10.0,4,-1.99775,9.973499999999998,1.1115
10.0,4,-1.5955,9.5185,0.3152499999999999
10.0,4,-2.5844444444444448,9.870000000000001,0.5916666666666667
10.0,0,1.0787499999999999,10.442499999999999,1.48625
10.0,0,0.6192500000000001,9.83075,1.541
10.0,0,-0.22175000000000003,9.969249999999999,1.7765
10.0,0,-0.40149999999999997,10.505,1.294
10.0,0,0.21750000000000003,9.4215,1.94175
10.0,0,-0.5285,9.875250000000001,1.5175
10.0,0,-1.3549999999999998,9.93375,1.4067500000000002
10.0,0,-0.81775,9.758000000000001,0.7760000000000001
10.0,0,-1.1952500000000001,10.2655,1.5764999999999998
10.0,0,-1.347,9.961000000000002,2.0330000000000004
10.0,0,-1.0407500000000003,10.276,0.48274999999999996
10.0,0,-0.6255000000000001,9.91375,1.4875
10.0,0,-1.51525,9.88525,1.52825
10.0,0,-1.84225,10.72025,0.7899999999999999
10.0,0,-0.898,9.359,1.45075
10.0,0,-1.8827500000000001,10.242999999999999,1.83975
10.0,0,-1.599,9.5555,1.1957499999999999
10.0,0,-1.7349999999999999,10.54025,1.0494999999999999
10.0,0,-1.671,9.43375,1.44625
10.0,0,-1.48425,10.463,1.5614999999999999
10.0,0,-1.494,9.966999999999999,0.43850000000000006
10.0,0,-0.8582500000000002,10.1965,1.59125
10.0,0,-1.3170000000000002,9.667250000000001,1.2145000000000001
10.0,0,-1.71325,10.5545,1.1655
10.0,0,-0.6093939393939395,9.798484848484849,0.4300000000000001
10.0,4,-0.15333333333333332,9.72,0.9966666666666666
10.0,4,-0.7320512820512821,10.18974358974359,1.0558974358974358
10.0,4,-0.4392682926829268,9.342439024390243,1.4997560975609756
10.0,4,-0.7559999999999999,10.143,0.58775
10.0,4,-0.601,9.59875,0.2535000000000001
10.0,4,-0.8237500000000001,10.27025,1.07975
10.0,4,-0.592,10.464250000000002,1.40775
10.0,4,-0.58375,9.57375,1.7009999999999998
10.0,4,-0.4795000000000001,9.7815,0.7415
10.0,4,-0.6572500000000001,10.59525,0.6405
10.0,4,-0.7935000000000001,10.01225,1.8719999999999999
10.0,4,-0.3749999999999999,9.819999999999999,1.6885
10.0,4,-0.18924999999999992,9.70975,0.18175
10.0,4,-0.8540000000000001,10.31875,0.42499999999999993
10.0,4,-0.4851282051282051,10.57205128205128,1.4738461538461538
10.0,4,-0.5253658536585366,10.140975609756099,1.5787804878048781
10.0,4,-0.2542499999999999,8.994,0.10200000000000005
10.0,4,-0.8427499999999999,10.04975,1.17175
10.0,4,-0.5217499999999999,9.74075,0.843
10.0,4,-0.37725000000000003,10.69575,1.36825
10.0,4,-0.21975000000000003,9.197,1.3145
10.0,4,-0.26625,9.868,1.4680000000000004
10.0,4,-0.8025000000000002,9.7245,1.1417499999999998
10.0,4,-0.48325000000000007,9.983250000000002,1.21975
10.0,4,-0.92975,10.137,-0.454
10.0,4,-0.635,9.975,1.2212500000000002
10.0,4,-0.6839999999999999,9.77525,1.84175
10.0,4,-0.18224999999999988,9.842250000000002,1.5805
10.0,4,-1.3916,10.038,-0.33640000000000014
10.0,0,0.23,9.276000000000002,-0.1866666666666667
10.0,0,0.24146341463414636,9.80560975609756,1.5239024390243903
10.0,0,0.48699999999999993,10.034749999999999,1.3125
10.0,0,0.23820512820512818,9.933076923076921,0.9482051282051285
10.0,0,-0.4,9.962,1.08275
10.0,0,0.02853658536585381,10.071951219512195,1.0726829268292684
10.0,0,0.3697499999999998,10.11975,0.8644999999999999
10.0,0,-0.71525,10.364500000000001,0.6832499999999999
10.0,0,-0.29200000000000004,10.096250000000001,1.17625
10.0,0,-0.011794871794871863,9.862307692307692,1.3974358974358976
10.0,0,-0.77125,10.417750000000002,0.6475
10.0,0,-0.824390243902439,10.192439024390243,0.9829268292682928
10.0,0,0.24224999999999994,9.829249999999998,1.80275
10.0,0,-0.3733333333333333,10.255384615384616,0.8153846153846153
10.0,0,-1.103,9.839500000000001,0.35775000000000007
10.0,0,-0.4147499999999999,9.83375,1.43525
10.0,0,-0.124390243902439,9.92219512195122,1.6190243902439023
10.0,0,-1.1035,10.4585,0.10725000000000003
10.0,0,-0.6995000000000001,9.814,1.0162499999999999
10.0,0,-0.5874358974358974,9.44897435897436,1.1748717948717948
10.0,0,-0.6537499999999999,10.446250000000001,0.9342499999999999
10.0,0,-1.2982500000000001,10.02675,0.31249999999999994
10.0,0,-0.5814634146341463,9.944146341463414,1.3443902439024389
10.0,0,-0.18575,9.9445,1.6015000000000001
10.0,0,-2.32775,9.75225,1.54625
10.0,0,-1.4666666666666666,11.768888888888888,-0.5266666666666665
10.0,3,-1.2956521739130435,9.909565217391304,-1.1508695652173915
10.0,3,-0.858,9.97875,-0.56275
10.0,3,-0.8145,9.995000000000001,-0.45725
10.0,3,-0.8547499999999999,9.9825,-0.45074999999999993
10.0,3,-1.00625,9.959,-0.5959999999999999
10.0,3,-1.048,9.953999999999999,-0.6054999999999999
10.0,3,-0.9915,9.965,-0.32749999999999996
10.0,3,-0.518,9.9595,-0.49975
10.0,3,-0.6648780487804878,9.98219512195122,-0.9441463414634147
10.0,3,-0.6456410256410258,9.925128205128209,0.20717948717948717
10.0,3,-0.65925,9.8405,0.96275
10.0,3,-0.6227499999999999,9.8635,1.05725
10.0,3,-1.0162499999999999,9.903749999999999,-0.6890000000000001
10.0,3,-1.1737499999999998,9.92175,-0.91425
10.0,3,-1.107560975609756,9.94780487804878,-0.8631707317073171
10.0,3,-1.1376923076923073,9.932564102564102,-0.8394871794871795
10.0,3,-1.1412499999999999,9.92525,-0.8932500000000001
10.0,3,-1.1202439024390243,9.94560975609756,-0.8817073170731707
10.0,3,-1.2569230769230768,9.863333333333333,0.11025641025641023
10.0,3,-1.2675,9.8015,0.8074999999999999
10.0,3,-1.00325,9.748999999999999,1.345
10.0,3,-0.9652499999999999,9.7365,1.4075
10.0,3,-1.10925,9.7055,1.40975
10.0,3,-0.9365,9.715,1.47875
10.0,3,-0.8917499999999998,9.721,1.50125
10.0,3,-0.8695,9.71875,1.50275
10.0,3,-0.8829999999999998,9.71975,1.4934999999999998
10.0,3,-0.90025,9.7265,1.45525
10.0,3,-0.81775,9.7245,1.4914999999999998
10.0,3,-0.7965,9.726249999999999,1.46875
10.0,3,-0.8315384615384616,9.723076923076922,1.453846153846154
10.0,3,-0.8563414634146341,9.715121951219512,1.4792682926829268
10.0,3,-0.9027499999999999,9.718,1.4857500000000001
10.0,3,-0.9995,9.714749999999999,1.49875
10.0,3,-0.8977499999999999,9.72775,1.43975
10.0,3,-0.8185,9.6975,1.467
10.0,3,-0.8519512195121953,9.958536585365852,-0.4951219512195122
10.0,3,-1.1015384615384616,9.916153846153849,-1.2205128205128204
10.0,3,-1.21525,9.866499999999998,-0.013000000000000012
10.0,3,-1.09125,9.78325,1.074
10.0,3,-0.9744999999999999,9.787749999999999,1.159
10.0,3,-1.036388888888889,9.685277777777777,1.2255555555555555
11.0,5,-1.7374358974358979,9.718974358974362,-0.3013938107692307
11.0,5,-1.51175,10.001750000000001,-0.5594557911000001
11.0,5,-1.2464102564102564,10.093333333333334,-0.62828219
11.0,5,-1.927,10.30675,-0.6129156735000001
11.0,5,-2.319,10.06175,-0.73277470535
11.0,5,-1.6600000000000001,9.871500000000001,0.21622301725
11.0,5,-1.578,10.180250000000001,0.062313097499999956
11.0,5,-1.1945000000000001,9.96775,-0.43619160850000005
11.0,5,-1.27,10.003658536585366,-0.3797087291707316
11.0,5,-1.8352499999999998,10.155000000000001,-0.011917814999999976
11.0,5,-1.3656410256410254,9.803846153846154,-1.0554023206666667
11.0,5,-2.016,10.162,-0.12666921925
11.0,5,-1.9002499999999998,10.09975,-0.19817608724999994
11.0,5,-3.5177499999999995,8.76425,-0.6888490889
11.0,5,-6.78,9.51,1.7297841
11.0,5,-0.3894444444444443,9.913888888888891,-0.7824133077777777
11.0,5,-1.6395,9.8455,0.10215260774999994
11.0,5,-1.4804878048780488,10.301463414634147,-0.08271871439024389
11.0,5,-1.2325000000000002,10.24175,-0.10691971865000002
11.0,5,-1.1732500000000001,10.25075,-0.19987861425
11.0,5,-1.5020512820512821,10.184871794871796,0.15645937512820507
11.0,5,-1.07375,10.2955,0.10045006150000005
11.0,5,-0.7670000000000001,10.20325,-0.15118587174999995
11.0,5,-1.0265,9.98025,-0.15425043700000002
11.0,5,-1.3805,9.9245,-0.04494715624999992
11.0,5,-1.467,10.00475,0.3040742435
11.0,5,-1.416,9.8595,0.21894710440000004
11.0,5,-1.436,9.962250000000001,0.20158114224999996
11.0,5,-0.9285,10.0115,-0.11883754035000005
11.0,5,-0.9787500000000001,10.276750000000002,0.27581204975
11.0,5,-1.2107500000000002,9.93225,0.5448139044
11.0,5,-0.9882500000000001,9.940999999999999,0.20396469574999995
11.0,5,-0.7531707317073171,10.085121951219513,-0.21427132999999998
11.0,5,-0.8260000000000002,9.99175,-0.04767121699999999
11.0,5,-0.6892307692307693,10.035641025641025,-0.20465444958974358
11.0,5,-0.63975,10.16575,-0.09193736625000003
11.0,5,-0.5875,10.147499999999999,-0.420187679
11.0,5,-0.67425,10.4765,0.23563202749999995
11.0,5,-0.37475,10.291500000000001,-0.5901015645
11.0,5,-0.77525,10.255500000000001,-0.30747934925000003
11.0,5,-0.5853658536585366,10.252926829268294,-0.4218985612195122
11.0,5,-1.00325,9.98075,0.33710362475000005
11.0,5,-1.194,9.993,0.03575341150000004
11.0,5,-1.092820512820513,10.354615384615384,0.14947456246153842
11.0,5,-1.51525,10.164750000000002,0.568990014
11.0,5,-1.70475,10.15025,0.7389038797999999
11.0,5,-0.825,9.8255,-0.7392443985000001
11.0,5,-0.914,10.273249999999999,0.12054007750000002
11.0,5,-0.94475,10.04125,0.73515827085
11.0,5,-1.1644999999999999,10.397749999999998,1.1008646240000002
11.0,5,-1.09025,10.177000000000001,0.84378056975
11.0,5,-1.1789999999999998,10.21975,0.9043910723499999
11.0,5,-1.1915,10.22375,0.7848725473999999
11.0,5,-1.12725,10.20975,0.8366298390000001
11.0,5,-1.65225,10.01925,0.67659075355
11.0,5,-1.4355,10.199000000000002,0.1334793776
11.0,5,-0.82825,10.04525,0.15867705350000005
11.0,5,-2.558,9.7915,0.57614072575
11.0,5,-1.50275,10.053999999999998,0.11577294539999991
11.0,5,-1.43275,9.949250000000001,0.6561602548499998
11.0,5,-0.65075,9.99775,-0.19443045875
11.0,5,-1.2739999999999998,10.25775,0.12088059499999995
11.0,5,-1.1170000000000002,10.2385,0.11066531149999999
11.0,5,-1.2265000000000001,10.248249999999999,0.27751457775000005
11.0,5,-1.3192499999999998,10.252,0.8563793675
11.0,5,-1.4112500000000001,10.1035,0.6238119245000001
11.0,5,-3.56609756097561,9.591219512195122,0.6607529441463414
11.0,5,-1.2297499999999997,9.936,-0.0922778684000001
11.0,5,-1.4375,10.160499999999999,0.5666064744
11.0,5,-1.1641025641025642,10.296923076923077,1.0005716922051282
11.0,5,-1.0435,10.22825,-0.08921327935000001
11.0,5,-0.86975,10.1805,0.43551061950000014
11.0,5,-1.50275,10.01625,0.4920350667500001
11.0,5,-0.9004999999999999,10.0815,0.4790957465000001
11.0,5,-1.12375,10.08175,0.70655553885
11.0,5,-1.4232500000000001,10.03125,0.78044592255
11.0,5,-1.283,10.124500000000001,0.630281589
11.0,5,-1.33475,9.980500000000001,0.9261836414000001
11.0,5,-1.3625,10.297,0.5342581175
11.0,5,-0.89125,10.1955,0.5335770915
11.0,5,-1.2165000000000001,10.155249999999999,0.6868060645
11.0,5,-1.0275,10.032250000000001,0.47671220940000003
11.0,5,-1.40975,9.88625,0.76954964275
11.0,5,-0.97875,10.169999999999998,0.46036775675
11.0,5,-1.63825,10.11025,0.761717949
11.0,5,-1.736,9.758,1.07771004465
11.0,5,-1.27125,9.76725,0.647988056
11.0,5,-1.4395,9.7875,0.779424399
11.0,5,-1.4092500000000001,9.87225,0.6241524490000001
11.0,5,-1.2069999999999999,10.1465,0.523021347
11.0,5,-1.2254999999999998,10.00025,0.46172978285
11.0,5,-1.2572500000000002,10.06175,0.5352796344999999
11.0,5,-1.1492499999999999,9.988499999999998,0.6159801945
11.0,5,-1.2469999999999999,10.103750000000002,0.86897818355
11.0,5,-1.1294999999999997,10.098749999999999,0.5870369937500001
11.0,5,-0.9620000000000001,10.0355,0.8430995465000002
11.0,5,-0.885,10.5435,0.26525627900000004
11.0,5,-1.6957500000000003,10.020999999999999,0.9884967734
11.0,5,-1.879,10.178999999999998,0.7504811502500001
11.0,5,-1.24975,10.029250000000001,0.5121250665000001
11.0,5,-1.0407499999999998,10.352500000000001,0.21758506200000002
11.0,5,-0.9799999999999999,10.23,0.76478252175
11.0,5,-1.55925,10.162,0.4961211585
11.0,5,-1.26525,10.056000000000001,0.587037005
11.0,5,-1.3154999999999997,10.02175,0.40384328375
11.0,5,-0.97425,10.0215,0.4933970844999999
11.0,5,-1.57175,9.91725,0.7235809586500002
11.0,5,-1.2650000000000001,10.012,0.8308412434999999
11.0,5,-1.51775,10.088,0.87817195925
11.0,5,-1.9055,9.85075,0.7559292985500001
11.0,5,-1.0825,10.12625,0.6306220848499999
11.0,5,-1.1775000000000002,10.096250000000001,0.45321707
11.0,5,-1.1612500000000001,10.1875,0.46751843825000006
11.0,5,-1.51075,10.447750000000001,0.8648920881000001
11.0,5,-1.3599999999999999,10.076500000000001,0.6020193627500001
11.0,5,-1.10525,10.3135,0.3806887246
11.0,5,-0.9022500000000001,10.167750000000002,0.60508396475
11.0,5,-1.379,10.3,0.86795664975
11.0,5,-1.0045,10.2695,0.58329137675
11.0,5,-1.00575,10.52075,0.30135019674999997
11.0,5,-1.5670000000000002,9.96525,1.007224707
11.0,5,-1.2823809523809524,10.206190476190475,0.826949708809524
11.0,5,-1.3607894736842105,10.038421052631579,0.9588007889473685
11.0,5,-1.3024999999999998,10.2225,0.6030409078999999
11.0,5,-1.2582499999999999,9.92175,0.3616202349
11.0,5,-1.2437500000000001,9.97175,0.666034982
11.0,5,-1.1822500000000002,10.3465,0.46922097439999993
11.0,5,-1.5521951219512193,10.269756097560974,1.007573562926829
11.0,5,-1.6984615384615382,10.288461538461535,0.8301426978461538
11.0,5,-1.2665,10.1905,0.77567874365
11.0,5,-1.313658536585366,10.049756097560975,0.44282741575609746
11.0,5,-0.8397500000000001,10.07725,0.6735261811999999
11.0,5,-1.432,9.9575,0.8536553316
11.0,5,-1.2943589743589743,10.403589743589743,1.5988192054871797
11.0,5,-0.4049999999999999,10.1855,-0.09500189335
11.0,5,-0.77925,10.15325,0.3139490219999999
11.0,5,-0.5389999999999999,10.056750000000001,-0.09670447249999999
11.0,5,-0.6692499999999999,10.097999999999999,0.07389040050000002
11.0,5,-0.5590243902439025,10.063658536585365,-0.08305090731707321
11.0,5,-0.7241025641025641,10.130769230769232,0.283931874974359
11.0,5,-0.641,10.14975,0.30884137575000004
11.0,5,-1.1234146341463414,10.28609756097561,0.45478671707317087
11.0,5,-1.0524999999999998,10.1825,0.7014478789
11.0,5,-1.136,10.136750000000001,0.2829627062500001
11.0,5,-0.7841025641025643,10.140256410256411,0.310124828974359
11.0,5,-1.31325,10.069500000000001,0.7681876109
11.0,5,-0.11324999999999996,10.10425,-0.07627393519999996
11.0,5,-1.033,10.026749999999998,0.22575727199999998
11.0,5,-0.9907317073170732,10.028536585365854,0.22722727609756094
11.0,5,-1.2275,10.14125,0.6663755115000001
11.0,5,-0.6836842105263157,10.04342105263158,0.5071787170526317
11.0,5,-1.3165853658536584,10.118536585365852,0.2650984668292683
11.0,5,-1.073,10.116999999999999,0.55775323075
11.0,5,-1.1815,9.88775,0.7892991595
11.0,5,-1.2107499999999998,9.866,0.95751045225
11.0,5,-1.1960000000000002,9.7715,0.7831700020000001
11.0,5,-1.0345454545454549,10.207727272727274,0.8265074529090909
11.0,5,4.9506250000000005,8.996875,1.2045494474999998
11.0,5,5.169,8.270750000000001,1.1563675391000001
11.0,5,5.427,8.32475,0.7004263508999999
11.0,5,5.714634146341463,7.990243902439025,1.055078641073171
11.0,5,5.828974358974359,7.986410256410256,1.1926535192307692
11.0,5,6.005,7.8405000000000005,0.78180796175
11.0,5,5.983,7.58775,0.6507121125
11.0,5,6.00675,7.732000000000001,0.94116604825
11.0,5,6.014,8.0495,0.93605841
11.0,5,5.96675,7.7935,1.48121282415
11.0,5,5.574,8.024750000000001,1.42979599475
11.0,5,5.79125,7.959750000000001,1.4597607742
11.0,5,5.931749999999999,8.25625,1.66338493825
11.0,5,5.593999999999999,8.404,1.9119563317500003
11.0,5,5.88875,7.90275,1.31266099115
11.0,5,5.58725,8.28225,1.3698664198499997
11.0,5,5.882,8.51275,1.1638586657499999
11.0,5,5.346,8.17375,1.9749504405
11.0,5,5.339499999999999,8.20775,0.7923637185
11.0,5,5.5445,8.16225,1.1420661387500002
11.0,5,5.819,8.2925,1.1870132822500001
11.0,5,5.784,8.396,1.1607941867500002
11.0,5,5.6145,8.012,1.5230953720999998
11.0,5,5.878292682926829,8.285121951219512,0.9909633508292683
11.0,5,5.499,8.41575,0.9231191085000002
11.0,5,5.885384615384615,8.327948717948717,0.6104709617948719
11.0,5,6.116999999999999,8.0185,0.24346369375000004
11.0,5,6.09925,8.11075,0.36740889025
11.0,5,6.2524999999999995,7.89725,0.4944186135
11.0,5,6.38225,7.8215,0.39805467124999994
11.0,5,6.1705,8.2105,0.005107629499999955
11.0,5,6.1505,8.57775,0.166508725
11.0,5,5.29925,7.6602500000000004,1.3058508321500002
11.0,5,6.162750000000001,8.040000000000001,0.12973381665
11.0,5,5.930750000000001,8.107750000000001,0.47500961784999995
11.0,5,6.51975,8.224,0.7998548882499998
11.0,5,6.203749999999999,8.123,1.4389897525
11.0,5,6.0705,8.31525,1.9252361759999999
11.0,5,6.049,7.90125,0.81585882925
11.0,5,6.3385,7.904000000000001,0.81790187975
11.0,5,6.1579999999999995,7.9015,0.9483167145
11.0,5,6.0969999999999995,8.044,0.767847106
11.0,5,5.90625,7.98275,0.77499775235
11.0,5,6.122,7.985499999999999,0.7841915119999999
11.0,5,5.986829268292684,8.03707317073171,0.6305224358536585
11.0,5,5.96825,8.0305,0.6442424583999999
11.0,5,5.177179487179487,7.938717948717947,1.082992292820513
11.0,5,5.38775,8.1725,1.29904064385
11.0,5,5.72775,8.2925,1.5581677617499998
11.0,5,5.817857142857142,8.648095238095236,1.2478832683333334
11.0,5,4.613157894736841,8.134736842105264,1.9089992463157892
11.0,5,5.5432500000000005,8.14525,1.37054748935
11.0,5,5.54825,8.178999999999998,0.9898587894999998
11.0,5,6.045853658536585,8.341951219512195,0.607600416585366
11.0,5,5.9007499999999995,8.04525,1.33513458925
11.0,5,5.558717948717949,7.824871794871794,0.8196655266666664
11.0,5,5.453,8.32175,1.54216386925
11.0,5,5.473000000000001,8.3675,1.6048174807499997
11.0,5,5.61,7.77625,1.9936783869999999
11.0,5,5.8185,7.89825,1.7130992150000002
11.0,5,5.504,8.12175,1.71207768975
11.0,5,5.791500000000001,8.08175,1.44307583775
11.0,5,5.7924390243902435,8.024634146341462,0.9092412375609756
11.0,5,6.4959999999999996,7.686749999999999,1.2268528087500001
11.0,5,6.187435897435898,7.799743589743589,1.0686734287692308
11.0,5,6.121463414634146,7.990000000000002,1.0378040603902439
11.0,5,6.027,7.828,1.68619907725
11.0,5,5.970769230769232,7.833589743589745,1.2115124642564103
11.0,5,6.29275,8.048250000000001,0.95035977375
11.0,5,6.2829999999999995,7.955250000000001,1.31844962825
11.0,5,6.39975,7.710499999999999,1.388594443
11.0,5,6.2612195121951215,7.950243902439025,1.4889365307317073
11.0,5,5.915897435897436,7.7074358974358965,1.0784521671794873
11.0,5,6.2865,7.793000000000001,1.3834868463999999
11.0,5,6.007,8.014750000000001,1.4641874025
11.0,5,5.962750000000001,7.6697500000000005,1.426731416
11.0,5,5.81,7.920250000000001,1.295295079
11.0,5,5.840731707317073,7.767804878048781,1.5228213083414635
11.0,5,5.476999999999999,8.256499999999999,1.80980372565
11.0,5,5.7125641025641025,8.10153846153846,1.9169766351282056
11.0,5,5.42275,7.813750000000001,1.6855180181000002
11.0,5,5.744,7.8222499999999995,1.4005122392499998
11.0,5,5.677,8.0125,1.5864299793999999
11.0,5,5.8375,7.833499999999999,1.19722855625
11.0,5,5.88475,7.7955,0.7927042186999999
11.0,5,5.48725,8.03575,1.3831462892500004
11.0,5,5.7565,7.949000000000001,1.20778434775
11.0,5,5.4025,8.02425,1.55101711
11.0,5,4.7595,7.86725,1.3708880019999998
11.0,5,4.646341463414634,8.185121951219513,2.2011810876585365
11.0,5,5.26125,8.078999999999999,1.1560269929
11.0,5,5.586666666666667,7.968205128205128,0.9429471384615385
11.0,5,5.818250000000001,8.08775,1.562934898
11.0,5,5.9915,7.68125,1.8244455804000002
11.0,5,5.6655,7.78325,1.37122850965
11.0,5,5.97625,8.211500000000001,1.03037930625
11.0,5,5.921,8.11075,1.09711903585
11.0,5,5.66,7.723414634146341,1.3617025691707316
11.0,5,6.0341025641025645,7.5535897435897414,1.041432746051282
11.0,5,5.816750000000001,7.891249999999999,1.270437924
11.0,5,6.01225,8.0235,1.3926805197499998
11.0,5,5.1805,8.24275,1.73318925875
11.0,5,5.26375,7.9205,1.5387587912499998
11.0,5,5.5104999999999995,8.042750000000002,1.8905042169000001
11.0,5,5.46325,8.27375,1.7107156807000004
11.0,5,5.886749999999999,8.10075,1.4236667983999998
11.0,5,5.8655,7.60075,1.5496550765000001
11.0,5,5.82975,8.14775,1.5118586133499998
11.0,5,5.92025,7.957749999999999,1.4631658309
11.0,5,5.995,7.8100000000000005,1.69062566665
11.0,5,5.83829268292683,8.258048780487805,0.8730310806341461
11.0,5,5.68525,8.323249999999998,1.4621443209999998
11.0,5,6.072820512820514,7.84153846153846,1.0756582210256411
11.0,5,5.698536585365854,7.8446341463414635,1.6171671132682925
11.0,5,5.67975,7.83625,1.6667900547500003
11.0,5,7.9878947368421045,5.229736842105264,-2.0986088510526315
11.0,5,-7.099999999999999,5.703333333333333,-0.37228950666666666
11.0,5,-8.86051282051282,3.641538461538461,0.6178050006666665
11.0,5,-9.3935,2.9687499999999996,0.3745595551
11.0,5,-8.62375,4.268,-2.07471947425
11.0,5,-5.572750000000001,5.257250000000001,-5.737571534999999
11.0,5,-5.384,5.35275,0.7324341749999999
11.0,5,-7.413500000000001,5.211,3.7238030357499996
11.0,5,-8.825999999999999,4.53775,2.25621060625
11.0,5,-7.266341463414634,5.513658536585367,1.986245348780488
11.0,5,-7.500000000000002,5.944871794871794,2.408356880102564
11.0,5,-8.478,4.819,1.47133809625
11.0,5,-8.245121951219511,4.554878048780488,2.5656084522439024
11.0,5,-9.008461538461539,3.2458974358974353,1.1214086333333333
11.0,5,-8.98575,3.1777499999999996,1.08349863825
11.0,5,-8.96275,2.1935000000000002,0.661267898
11.0,5,-9.44175,0.35724999999999996,-1.2016551840000003
11.0,5,-9.496500000000001,1.9280000000000002,0.46309182814999994
11.0,5,-9.99875,1.2257500000000001,0.48113878995
11.0,5,-9.8345,0.8709999999999999,0.44947146585
11.0,5,-9.857249999999999,2.53275,0.44674739825
11.0,5,-10.05925,1.5905,0.8591034377500002
11.0,5,-9.2195,2.2905,-0.3943090631
11.0,5,-9.288250000000001,2.6544999999999996,-0.2924969635
11.0,5,-9.248,2.5617500000000004,0.6619488951500001
11.0,5,-9.3165,3.8377500000000007,1.4675924564999998
11.0,5,-8.59925,4.0705,1.916382925
11.0,5,-8.040750000000001,4.73775,2.4843514242499998
11.0,5,-8.2645,4.27025,2.8524412952500002
11.0,5,-8.441749999999999,4.057,2.31239452075
11.0,5,-9.258750000000001,3.7019999999999995,1.8864181600000003
11.0,5,-8.751499999999998,3.8315000000000006,2.11285644225
11.0,5,-8.245121951219511,4.343170731707317,3.030361266341463
11.0,5,-8.577948717948718,4.680256410256411,2.3545739453846153
11.0,5,-9.27717948717949,3.6830769230769227,1.6672702947179483
11.0,4,-1.93,8.159999999999998,2.5016038333333337
11.0,4,-4.3055,9.05325,1.1754359820000002
11.0,4,-4.303,8.062000000000001,1.180203131
11.0,4,-4.8615,8.27125,1.81252778475
11.0,4,-4.7765,8.110499999999998,1.80333401685
11.0,4,-6.462682926829269,3.582682926829268,3.142646104146342
11.0,4,-4.34725,8.934999999999999,1.07294287575
11.0,4,-4.29375,8.79975,1.5156042003999999
11.0,4,-4.31225,9.00225,1.02288812425
11.0,4,-4.136153846153847,9.019487179487177,0.2531987569230769
11.0,4,-4.411707317073171,8.563170731707318,1.5028891170731709
11.0,4,-4.105384615384615,7.727692307692307,1.6180274603076918
11.0,4,-3.810250000000001,7.945749999999999,2.5653925030000004
11.0,4,-4.46325,8.700999999999999,1.32083322315
11.0,4,-4.25375,8.945,0.8383323795000001
11.0,4,-4.1155,8.376000000000001,0.7589939075000001
11.0,4,-5.08425,8.227250000000002,1.5728096888499998
11.0,4,-4.26925,7.3805000000000005,2.6978503427500002
11.0,4,-4.303999999999999,8.93625,1.8370443962499998
11.0,4,-3.7154999999999996,8.32675,0.82879820115
11.0,4,-4.385121951219512,7.850731707317075,2.2493505802439024
11.0,4,-4.225499999999999,8.98775,1.5380777353500001
11.0,4,-4.09075,8.02025,2.1053652354
11.0,4,-3.75525,9.14925,1.1659017756
11.0,4,-3.789,9.4165,0.19408994924999995
11.0,4,-3.60625,8.9205,0.5512835546
11.0,4,-3.758205128205129,8.132820512820514,2.3884502284615383
11.0,4,-4.44975,8.23375,1.6099250731499999
11.0,4,-4.394,8.488,2.75096973185
11.0,4,-4.051463414634146,9.122682926829269,1.6802858280487807
11.0,4,-3.69525,9.014,1.37531460435
11.0,4,-4.1385,8.42975,2.16052765425
11.0,4,-3.9094871794871793,8.828205128205125,1.295329989025641
11.0,4,-3.59675,9.621,0.8928138006000002
11.0,4,-3.7620000000000005,8.7095,0.9592129797499999
11.0,4,-3.8519999999999994,9.87825,0.404183826
11.0,4,-3.9810000000000003,8.6165,1.23093890915
11.0,4,-4.248,7.4415,2.3682379344499997
11.0,4,-5.878125000000001,7.139374999999999,4.22486181625
11.0,4,4.739999999999999,8.948333333333332,1.5322890349999998
11.0,4,7.029749999999998,5.50925,2.9048796225
11.0,4,7.897749999999999,4.15175,3.1156545049999997
11.0,4,8.180243902439024,3.3407317073170733,0.02192550439024376
11.0,4,8.0505,4.1682500000000005,2.2906020305
11.0,4,8.74525,2.9402500000000003,2.43259410885
11.0,4,8.423846153846155,2.9117948717948723,2.6028833430769227
11.0,4,8.838,3.2342500000000003,1.67325973475
11.0,4,8.99175,3.00875,1.701862482
11.0,4,8.46175,2.6625,2.7632280290000004
11.0,4,8.8825,2.62075,2.6672045885999998
11.0,4,7.692926829268292,2.8926829268292686,3.517371762439024
11.0,4,8.8765,2.8132500000000005,2.96072311875
11.0,4,7.330749999999999,3.4887500000000005,3.40338443825
11.0,4,7.64075,3.3325000000000005,3.51132566275
11.0,4,7.77275,2.7359999999999998,3.3097445189999997
11.0,4,8.50275,2.72025,3.5062180001999996
11.0,4,8.578999999999999,2.9417500000000003,3.130977431
11.0,4,8.038,2.8215000000000003,3.7394664926000005
11.0,4,8.10825,2.8575000000000004,3.0608326685000002
11.0,4,9.11875,1.73525,3.350946055
11.0,4,7.840999999999999,3.2942500000000003,3.76500462435
11.0,4,8.35475,2.6535,3.4605898365
11.0,4,8.25025,3.03575,3.5991768927500005
